"authorId","badges/0","badges/1","badges/2","badges/3","externalSource","itemType","negativeFeedback","positiveFeedback","productId","productName","productUrl","rating","recommended","reviewId","submissionTime","text","title","userNickname"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","5",,"394700dd-ae04-8bc2-1906-4bc755d3e914","2024-07-17","I love this product and Natrol brand. Quality, natural and potent ingredients. It's a fantastic sleep support when I need it and it really does work wonders on my sleep quality!","Excellent!","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","5",,"03e40df3-6a2a-4afb-b988-a71003cc53c9","2024-07-09","Excellent product.. easy to take, effective and now I have friends who take it also.
Taste is good. Consistent quality and easy instructions and dosage ","Excellent!","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","5",,"65b02bb1-a73b-ef5b-799d-ab9508466e89","2024-07-04","Great quality and size. Easy to read dosage guides. Tastes like a little sweet treat before bed that helps benefit you falling asleep quicker and stay asleep. ","Great product ","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","5",,"13e248a1-9afa-cba1-681b-90d5cb3808bd","2024-07-26","Ever since I found out of the multiple cognitive benefits of  melatonin, I take a high dosage and experiencing many benefits. I love the taste and size of the tablets that melt in your mouth. It works because of the good quality ingredients. ","It works..","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","5",,"15f7f3ec-adfc-1a22-5586-91a0123046a9","2024-07-14","Ordered it so many times. The dosage is perfect for people who don't sleep very well and the taste is really nice. It's a really great quality melatonin ","Amazing ","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","5",,"a249caae-f081-8648-474a-224f2655649c","2024-08-15","I used to use the Melatonin tablets, which I found to be effective. But I thought I'd give the dissolvable ones and I just love them. They hardly take any time at all to work. ","Many peaceful nights 😴💤💤💤","iHerb customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","5",,"7c544638-8da9-79a7-3268-ace41bed50a5","2024-07-04","I use this product regularly for a great night sleep. The quality package is handy with a flip top easy to use lid. I wish the dosage came in 20mg and the citrus flavour is delightful ","Blissful night sleep","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","4",,"6edc2fbd-c64c-5629-be01-2b467adca50d","2024-08-04","This fast-dissolve melatonin in citrus flavor has been moderately effective for me. It helps regulate my sleep patterns and surely makes me sleep faster. The citrus taste is pleasant and makes it easy to take before bedtime. If you're seeking a gentle sleep aid with a good taste, this melatonin is worth considering. The quality of these ingredients from  natrol is great","Good","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","4",,"37ca7c75-5a49-174a-bafb-f25ea603ecc0","2024-06-05","I'm not fussed in the flavour of these citrus tablets, however they certainly do the trick and help me fall asleep faster and allow me to have an unbroken sleep.","Great for a good nights sleep","iHerb Customer"
,"IncentivizedReviewYes",,,,"aspectiva","Review","0","0","821776888","Natrol Fast Dissolve Melatonin 10 mg Tablets, Citrus Natural Flavor 60 ea","https://www.walmart.com/ip/Natrol-Fast-Dissolve-Melatonin-10-mg-Tablets-Citrus-Natural-Flavor-60-ea/821776888?classType=REGULAR","1",,"1addee72-928e-2f3e-73fb-fa1b5319c2ae","2024-04-16","I usually get the strawberry but it was out, so decided I would give the Citrus a try. I was a bit shocked at thinking the citrus would be just as easy on flavour being zesty and easy to dissolve, however it was the most horrid flavour with a shocking aftertaste and residue... Just a warning. Didn't seem to be anyway for me to feedback to the distributors in order to provide feedback or rectify.","Warning to those who order the ""Citrus"" flavour","iHerb Customer"
"a85c91da5b3a003a32ddcbc6a4bb828405da83809e72c5c316d78fe0f04e0823d2d1c2d27229a3e7c39e906e95014ce4","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"355624082","2024-08-29","works as described thank you",,"helen"
"a5c135f38dd1a65103c4dfedd95a5c8c","VerifiedPurchaser",,,,"bazaarvoice","Review","0","1","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"234958219","2020-08-07","My Doctor recommended Melatonin over another prescription drug.  It is working wonderfully not only for me but also for my husband.  I trust Nature's Bounty product quality and try to only purchase their brand in supplements I use.","Trusted Brand for Sleep Assistance","Peggers"
"25f12b770ec6e026abb7eab714d932d9175552cfa936bee1830cfba3f9c77aa0ca1729fa9994312dd1cf3e03569b8111","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","4","true","254892284","2021-03-10","First off, I'm not a doctor.  I'm a human being.  We all need a good nights sleep and sometimes it requires more than exhaustion to get that. So the pills are small and in 40 minutes,  they work.  The package could be condensed but if you need cotton,,,,,nevermind.  Once in a blue moon is fine. Don't think you can go nuts on Melatonin.  Use as directed and have a cup of coffee with me. *","Works for me except the plastic bottle.","Stephen"
"e9e844f2e3ff1d7a1d573b8717476eb1","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","4","false","283352823","2022-07-27","They work for me pretty good. But I think if you take them every night they don't have the effect of just taking them occasionally. I take 2 I know the directions say one but 1 does nothing for me. The price is reasonable. They have some that cost 30 or more dollars and I've tried those too and these work for me just as good.","Good price and they work for me","Happygirl03"
"inf10099561",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"284177937","2024-08-27","This product helped me get a good night sleep, it was very cheap and was easy to find in all stores around me, would defined recommend for anyone trying to get some sleep","Good for sleep","sylvesterm"
"f060dcc8dea4d614ab799b94b8702e4ce1679a0bdea1bee30c25027693579ea218b01885c28e210e3b690dc0b68013c5","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","4","true","238448373","2020-09-20","I am not suer about this on some people have told me that it works and for me I don't sleep good anyways it is hard to tell but I do believe it does work for some people depending on your sleep habits","helpfull","james"
"inf13236263",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"280952505","2024-05-18","If you want a good night sleep this is it! I really like this brand because the ingredients are clean and I have no side effects the next day. Very effective and lasts throughout the night.","Supports Better Sleep","sharronc6"
"a5343db8ef244974db1f5cd382240bfa0e180f0546692c7dfda9ef79fc75b971783da56665994419d7f6f195944493d3","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"236503092","2020-08-25","Appear to help me fall to sleep easily",,"Bart"
"225141b7465c65a919678e46274f2a5d","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","1","false","271380039","2021-11-06","didn't work for me, i even tried 2 tablets still nothing.",,
"e9df988e88c65faa5e3e45b7d8a429d6","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"242677704","2020-11-11","Makes me want to fall asleep on the couch, but I don't.","Hypervigilant","Crepuscle"
"0401c371b89cbaa984253f50d7994acd","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"228021877","2020-04-28","Good quality product. Dissolve fast and fast acting",,"Nawfal"
"ec30c1661e7fbb4b88675d4a004cda94cd290dbe51b8899e752ad2b698e4fc4dbff27bf9e6de41a1131d47cf01a241ae","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"238433999","2020-09-20","Dissolves well, tastes good and helps me feel sleepy.","Good for sleep","Angela"
"7c389200bc0c84d6c2fe1f5cc1b395e1",,,,,"bazaarvoice","Review","0","2","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","4","true","56636364","2015-07-03","This product does not work for everyone, but it works for me. I have been using it for a while. No side effects whatsoever. However, you receive the 45 or 35 count when ordering the 75 count online.","Works for me","Susanwhataboutit"
"inf5269055",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"242684287","2021-02-22","Natures bounty melatonin 10 mg definitely helped me sleep for a couple of weeks after that unfortunately it didn't work any longer. I don't know how long it's OK to take melatonin for, so I'm kind of happy that I stopped it, but this product did work great. I would definitely recommend . Unfortunately, it doesn't work for me anymore, so I will not be purchasing again.￼","Natures bounty melatonin 10",
"inf3538280",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"240893055","2020-02-16","This product 100% helped regulate my sleep cycle. As someone who has a varying schedule, falling asleep is one of my biggest problems. Taking this product before bed reduced my time layering awake from 1-2 hours to 15-20 minutes. It helped me reestablish a pattern and aided my sleep overall. ",,"kristena7ed8"
"inf8642914",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","4",,"243822999","2021-03-26","I bought this for sleep I'm tried it for a week and a half and it did not help me I'm not sure if I should use it longer but there's nothing wrong with the products other than it didn't work for me I tried other brands and just melatonin I think just doesn't work for me I normally buy this brand when I buy vitamins and highly recommend it it","I bought this for","chromaaquamarine"
"inf4435077",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"240888725","2020-09-25","I am the type of person that does not sleep well before “big” days. Use to be test but now in my adult life maybe before a big presentation or even before a big activity with friends I am looking forward too! I need the extra boost to shut off my mind and this does just that for me anddddd naturally",,"melissar42"
"inf9961735",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"267408944","2023-03-09","Natures bounty is my go to brand for all vitamins, the melatonin isn't any different. It helps me shut my brain off at night & fall asleep faster. Some other brands made me fall asleep but I'd wake up in the middle of the night - not with natures bounty! I wake
Up the next day now feeling like I had a full nights sleep,","Affordable brand & it works!","amandas860"
"inf1229591",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","2",,"244303858","2021-04-07","I took this for a while but didn't notice a big difference. It helped me to fall asleep quicker but did not help me stay asleep. I still woke up several times a night. This worked about the same as the others I have tried. I probably will not buy this again since I wasn't overly thrilled with it.","I took this for","nicholew19"
"inf10080179",,,,,"bazaarvoice","Review","0","0","24547748","Nature's Bounty Melatonin 10 mg Quick Dissolve, Drug-Free Sleep Aid, 45 Ct","https://www.walmart.com/ip/Nature-s-Bounty-Melatonin-10-mg-Quick-Dissolve-Tablets-Drug-Free-Sleep-Aid-45-Ct/24547748?classType=REGULAR","5",,"267405804","2023-03-09","Sometimes, I can tell earlier in the evening, that I'm going to have a hard time falling asleep. The thought of being awake at 2am and only getting a few hours sleep, causes me to have anxiety. It's like swings and roundabouts! I know my mind is racing and I'm not relaxed, I worry about not falling asleep, that makes falling asleep more difficult… and around and around I go. One capsule, taken an hour before bed, will help me to fall asleep and stay asleep.","Helps with occasional sleeplessness","lucyc145"
"d1149eb70ef765c9d8b2d56c0e55b290","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","1826013576","Nature's Perfect Night, Melatonin 20mg Supplement, 180 Fast Dissolve Tablets, Natural Berry Flavor","https://www.walmart.com/ip/Nature-s-Perfect-Night-Melatonin-20mg-Supplement-180-Fast-Dissolve-Tablets-Natural-Berry-Flavor/1826013576?classType=REGULAR","5",,"353284939","2024-08-06","I really like buying these because they are 20 mg. They are scored and very easy to break with just your fingers or to cut in half. They are very well priced. So when you calculate price and quantity, this is an awesome purchase. This bottle comes with 180 doses, which can easily be 360 doses and you could potentially buy only one bottle of melatonin for the entire year. Now that right there is mind blowing. 🤯","Good vibes 😎","MSstrong"
"5a107e0fa8c4c6cc89f9dd5ecd50be06bd2105da4bc31a912343c92a8580ccafbff27bf9e6de41a1131d47cf01a241ae","VerifiedPurchaser",,,,"bazaarvoice","Review","0","7","1826013576","Nature's Perfect Night, Melatonin 20mg Supplement, 180 Fast Dissolve Tablets, Natural Berry Flavor","https://www.walmart.com/ip/Nature-s-Perfect-Night-Melatonin-20mg-Supplement-180-Fast-Dissolve-Tablets-Natural-Berry-Flavor/1826013576?classType=REGULAR","5","false","306768609","2023-05-21","You just let them dissolve in your mouth and they actually taste good! At night I take 3….20mg tablets and I swear I am asleep within 10 minutes. I have tried melatonin from different brands, and all I could ever find were the 10 mg and they just did not work for some reason no matter how many I took . And the most important thing is that it is quick dissolving, and because the melatonin tablets regular I haven’t ever found one that was coated and they were the biggest, hardest things to swallow, and I knew I had to find something else and I’m glad I did.",,"Gail"
"030f9d","IncentivizedReviewYes",,,,"bazaarvoice","Review","0","3","1826013576","Nature's Perfect Night, Melatonin 20mg Supplement, 180 Fast Dissolve Tablets, Natural Berry Flavor","https://www.walmart.com/ip/Nature-s-Perfect-Night-Melatonin-20mg-Supplement-180-Fast-Dissolve-Tablets-Natural-Berry-Flavor/1826013576?classType=REGULAR","5","true","307385487","2023-05-30","This product works perfectly! Really helps keep me asleep as I normally toss and turn and am up off and on all night! No groggy feeling the next day or morning! No negative side effects that I’ve noticed. And I feel like I don’t need to take it every night. A ten out of ten for me. I will be recommending to my sleep challenged mom friend !!","Perfect nights sleep","Leena"
"0274f2","IncentivizedReviewYes",,,,"bazaarvoice","Review","0","9","1826013576","Nature's Perfect Night, Melatonin 20mg Supplement, 180 Fast Dissolve Tablets, Natural Berry Flavor","https://www.walmart.com/ip/Nature-s-Perfect-Night-Melatonin-20mg-Supplement-180-Fast-Dissolve-Tablets-Natural-Berry-Flavor/1826013576?classType=REGULAR","5","true","306616122","2023-05-19","I'm trying Melatonin to sleep better and I'm so glad I found it! As I get older, I've noticed that I don't sleep as soundly. My stomach is not always the best so I was a little leery of taking a pill. I tried 1/2 a tablet at first. They have a score/indentation for you to break them with just your hands! How smart, no more pill cutter! If you've ever used a pill cutter, they are not that easy to use! This brand, Nature's Perfect Night, is made in the USA!!  Wow, you hardly ever see that on any product! How great! It's also 100% vegan, non GMO, sugar and gluten free for those of you watching your diet. I feel good about putting it into my body.  You don't need water to swallow it, it just dissolves in your mouth. No bad taste either, it's berry flavored. 1 tablet has 20 mg of melatonin and it's free from the 8 major allergens. It's a good alternative to drug based sleep aides and it helps me get a goods nights rest when I use it. Sometimes I feel stressed out when it's time to go to bed and this really helps.","Made in the USA and helps you sleep","Sueann"
